Date,Open,High,Low,Close,Adj Close,Volume
2022-03-15,81.170059,85.519310,79.071777,82.955086,82.955086,1627848455
2022-03-16,82.951675,87.903625,81.653244,87.903625,87.903625,2370877301
2022-03-17,87.862457,90.757286,86.751228,87.876846,87.876846,2440062581
2022-03-18,87.866264,91.848618,84.636978,89.822037,89.822037,2745357460
2022-03-19,89.820457,94.360893,89.392616,92.418152,92.418152,1951674158
2022-03-20,92.413666,92.435921,88.150459,88.614861,88.614861,1286133603
2022-03-21,88.605003,91.011986,87.207642,88.757202,88.757202,1598537312
2022-03-22,88.741905,93.766808,88.182777,90.512970,90.512970,1879747152
2022-03-23,90.513931,96.051842,89.811462,95.102684,95.102684,2099467745
2022-03-24,95.020905,103.455795,94.065506,102.223694,102.223694,3601646600
2022-03-25,102.238358,104.582962,97.318245,98.658104,98.658104,2175497007
2022-03-26,98.666748,103.193573,97.829681,101.764183,101.764183,1282869612
2022-03-27,101.773697,107.298714,99.269096,107.084221,107.084221,1572329892
2022-03-28,107.077965,113.175949,105.477875,106.465256,106.465256,2877146388
2022-03-29,106.327988,115.275719,105.999191,111.710312,111.710312,3052274877
2022-03-30,111.690254,124.605003,107.767258,120.699486,120.699486,3908170428
2022-03-31,120.681557,128.930115,120.197830,122.661461,122.661461,4115229587
2022-04-01,122.736107,137.558411,118.787910,134.430939,134.430939,4434807484
2022-04-02,134.453583,143.020020,132.139191,132.198868,132.198868,3394186456
2022-04-03,132.241074,140.263702,131.226151,136.775330,136.775330,2585967812
2022-04-04,136.760788,137.633514,126.865326,132.412628,132.412628,2828117206
2022-04-05,132.387863,136.182846,126.563972,126.862236,126.862236,2239922210
2022-04-06,126.857956,127.281158,112.773682,112.883385,112.883385,3281009143
2022-04-07,112.935799,119.760712,111.957466,118.796516,118.796516,2431083313
2022-04-08,118.816216,122.254120,108.541161,109.800880,109.800880,2376864565
2022-04-09,109.798759,113.114891,108.634338,112.972794,112.972794,1202250516
2022-04-10,112.972710,115.808327,110.077835,111.742439,111.742439,1280232450
2022-04-11,111.698990,111.831139,98.670853,99.339104,99.339104,2272498194
2022-04-12,99.384674,109.117561,98.935303,103.306389,103.306389,2317008207
2022-04-13,103.281013,105.676849,100.488457,105.001945,105.001945,1675840412
2022-04-14,104.940605,107.329636,99.256844,100.707802,100.707802,1686576071
2022-04-15,100.706528,102.672646,100.100899,101.309776,101.309776,1050639351
2022-04-16,101.298691,103.271721,100.964722,102.257317,102.257317,774939305
2022-04-17,102.248436,105.294556,99.958176,100.409698,100.409698,1057908299
2022-04-18,100.407951,102.517029,95.242775,102.158531,102.158531,1846133932
2022-04-19,102.202385,108.582031,101.301727,108.582031,108.582031,1711909607
2022-04-20,108.602196,110.722977,104.772659,105.497002,105.497002,1761531528
2022-04-21,105.497673,109.765327,100.767151,101.776138,101.776138,1838571747
2022-04-22,101.757423,103.498146,99.579430,100.612053,100.612053,1274793594
2022-04-23,100.619781,102.771233,98.781570,100.744438,100.744438,823252482
2022-04-24,100.727188,102.216682,99.008514,99.235794,99.235794,818266008
2022-04-25,99.241409,101.440590,94.755753,101.247635,101.247635,1538486689
2022-04-26,101.224876,101.742485,95.177895,95.782150,95.782150,1301074534
2022-04-27,95.785522,100.544930,95.283501,98.378868,98.378868,1253566599
2022-04-28,98.382149,100.401230,96.694527,98.185730,98.185730,1307131609
2022-04-29,98.182961,98.568565,92.884270,94.011345,94.011345,1234575023
2022-04-30,94.013557,94.928848,82.909538,85.095932,85.095932,1293033765
2022-05-01,85.094688,92.430130,84.944153,89.671509,89.671509,1426749080
2022-05-02,89.672058,90.693367,85.407219,87.581017,87.581017,1265220129
2022-05-03,87.562744,88.687859,84.922104,85.842377,85.842377,1011988792
2022-05-04,85.841728,92.937195,85.728065,92.770851,92.770851,1428455342
2022-05-05,92.769791,95.032822,81.834869,84.596024,84.596024,1805979399
2022-05-06,84.588493,84.646935,80.468613,81.764107,81.764107,1585081920
2022-05-07,81.766670,82.180786,77.883232,78.983421,78.983421,1139093165
2022-05-08,78.987633,79.283791,74.527184,75.220184,75.220184,1439700868
2022-05-09,75.234459,76.983093,63.269653,63.269653,63.269653,2773999164
2022-05-10,63.369312,73.759888,61.026585,66.766151,66.766151,3677013066
2022-05-11,66.734749,68.117226,44.003826,50.210850,50.210850,4432811558
2022-05-12,50.239231,53.659389,38.050091,44.683590,44.683590,4471167155
2022-05-13,44.633572,55.902115,44.076366,48.593552,48.593552,2854210432
2022-05-14,48.676643,53.061165,46.220566,52.417225,52.417225,2042138537
2022-05-15,52.431343,58.878067,49.834801,58.811260,58.811260,1843835578
2022-05-16,58.803913,58.803913,52.267929,53.646461,53.646461,2067312217
2022-05-17,53.656006,58.038071,53.505302,57.125626,57.125626,1823895389
2022-05-18,57.116318,57.697720,49.731094,49.756210,49.756210,1745565671
2022-05-19,49.794865,53.617489,48.635551,52.213978,52.213978,1958004386
2022-05-20,52.149643,53.230343,51.583809,51.583809,51.583809,1876050560
